week,week_start,week_end,start_equity,end_equity,weekly_return,weekly_return_pct,trades,realized_pnl,volatility_annualized,max_drawdown,max_drawdown_pct
2024-02-26/2024-03-03,2024-03-01,2024-03-03,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-03-04/2024-03-10,2024-03-04,2024-03-10,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-03-11/2024-03-17,2024-03-11,2024-03-17,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-03-18/2024-03-24,2024-03-18,2024-03-24,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-03-25/2024-03-31,2024-03-25,2024-03-31,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-04-01/2024-04-07,2024-04-01,2024-04-07,100000.0,100000.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-04-08/2024-04-14,2024-04-08,2024-04-14,100000.0,99566.72799069108,-0.00433272009308916,-0.43327200930891596,0,0.0,0.017665981959658218,0.004332720093089156,0.43327200930891563
2024-04-15/2024-04-21,2024-04-15,2024-04-21,99522.02828365983,99514.66301362387,-7.400643016408637e-05,-0.007400643016408637,1,-373.94332090670343,0.01150010943470937,0.0013943186138131141,0.13943186138131142
2024-04-22/2024-04-28,2024-04-22,2024-04-28,99633.46275727621,100106.86272065512,0.0047514153405687765,0.47514153405687765,0,0.0,0.061376029344068536,0.003464244268979448,0.34642442689794484
2024-04-29/2024-05-05,2024-04-29,2024-05-05,99904.66301362387,100223.86345307699,0.003195050459352311,0.3195050459352311,0,0.0,0.016378593162868813,0.0,0.0
2024-05-06/2024-05-12,2024-05-06,2024-05-12,100410.09754427496,100282.72251375738,-0.0012685480208941557,-0.12685480208941557,0,0.0,0.013901224210330581,0.0015872943321548626,0.15872943321548627
2024-05-13/2024-05-19,2024-05-13,2024-05-19,100359.50733431402,100771.4274240357,0.00410444511599195,0.41044451159919504,0,0.0,0.00794993447922651,0.0,0.0
2024-05-20/2024-05-26,2024-05-20,2024-05-26,100830.25791414801,100835.83217867438,5.5283648397574936e-05,0.005528364839757494,0,0.0,0.013527724263018707,0.0021415711662517625,0.21415711662517625
2024-05-27/2024-06-02,2024-05-27,2024-06-02,100835.83217867438,100557.28192716897,-0.0027624133751565916,-0.27624133751565916,1,811.7607949392149,0.015325314039281536,0.003028538851050207,0.3028538851050207
2024-06-03/2024-06-09,2024-06-03,2024-06-09,100548.10761298683,100518.29212989357,-0.00029652953000391946,-0.029652953000391946,0,0.0,0.0140608519856404,0.0016775736190678076,0.16775736190678076
2024-06-10/2024-06-16,2024-06-10,2024-06-16,101159.27208747414,101942.97498849506,0.00774721767811104,0.774721767811104,0,0.0,0.038183448984176395,0.0004561850478071908,0.04561850478071908
2024-06-17/2024-06-23,2024-06-17,2024-06-23,101809.80482247943,101426.76959456834,-0.003762262667912686,-0.3762262667912686,0,0.0,0.013721415643811378,0.003762262667912729,0.3762262667912729
2024-06-24/2024-06-30,2024-06-24,2024-06-30,101611.17978133592,102204.37950362595,0.005837937553393013,0.5837937553393013,1,149.8804653796675,0.04225245972561735,0.0037783270009241064,0.37783270009241066
2024-07-01/2024-07-07,2024-07-01,2024-07-07,102482.74945296677,103027.79924239549,0.005318454006533635,0.5318454006533635,0,0.0,0.02606132763204387,0.0,0.0
2024-07-08/2024-07-14,2024-07-08,2024-07-14,102913.20898665818,102975.93179537472,0.0006094728687808804,0.060947286878088036,0,0.0,0.045715944832424,0.0061373593827889796,0.6137359382788979
2024-07-15/2024-07-21,2024-07-15,2024-07-21,102963.93240572629,102438.20408798337,-0.0051059463781094605,-0.510594637810946,3,504.805416976944,0.01802612103082749,0.005105946378109407,0.5105946378109407
2024-07-22/2024-07-28,2024-07-22,2024-07-28,102486.50352645993,102188.67561198064,-0.002906020834269163,-0.2906020834269163,1,1096.1722555915012,0.016779166794152048,0.0029060208342691425,0.29060208342691424
2024-07-29/2024-08-04,2024-07-29,2024-08-04,102188.67561198064,102188.67561198064,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-05/2024-08-11,2024-08-05,2024-08-11,102188.67561198064,102188.67561198064,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-12/2024-08-18,2024-08-12,2024-08-18,102188.67561198064,102345.08833368639,0.001530626762398457,0.1530626762398457,0,0.0,0.008502510131269663,0.0,0.0
2024-08-19/2024-08-25,2024-08-19,2024-08-25,102268.08833368639,102245.96830805163,-0.00021629450589311094,-0.021629450589311094,0,0.0,0.01376304960447736,0.0013027960542083324,0.13027960542083325
2024-08-26/2024-09-01,2024-08-26,2024-09-01,102297.48841913561,101340.73903720504,-0.00935261849255331,-0.9352618492553311,0,0.0,0.035461001947826164,0.009352618492553325,0.9352618492553324
2024-09-02/2024-09-08,2024-09-02,2024-09-08,101340.73903720504,101282.67688716679,-0.0005729398718608003,-0.05729398718608003,2,-905.9987248138264,0.0031826354959790335,0.0005729398718607989,0.05729398718607989
2024-09-09/2024-09-15,2024-09-09,2024-09-15,101282.67688716679,101282.67688716679,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-16/2024-09-22,2024-09-16,2024-09-22,101282.67688716679,101282.67688716679,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-23/2024-09-29,2024-09-23,2024-09-29,101282.67688716679,101282.67688716679,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-30/2024-10-06,2024-09-30,2024-10-06,101282.67688716679,101282.67688716679,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-07/2024-10-13,2024-10-07,2024-10-13,101282.67688716679,101282.67688716679,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-14/2024-10-20,2024-10-14,2024-10-20,101018.75829461309,101527.37832024785,0.005034906726445909,0.5034906726445909,0,0.0,0.02319308636519127,0.0,0.0
2024-10-21/2024-10-27,2024-10-21,2024-10-27,101609.34780684771,101364.78782454791,-0.0024068649940032216,-0.24068649940032216,0,0.0,0.02513287711868411,0.004024828860953896,0.4024828860953896
2024-10-28/2024-11-03,2024-10-28,2024-11-03,101408.13784591021,101015.54798647086,-0.0038713841687527673,-0.3871384168752767,3,-256.09460999766196,0.01922789839176646,0.003871384168752728,0.3871384168752728
2024-11-04/2024-11-10,2024-11-04,2024-11-10,101075.06800600211,101231.27643578927,0.0015454694502692323,0.15454694502692323,0,0.0,0.013647415741179574,0.0013156478721243164,0.13156478721243164
2024-11-11/2024-11-17,2024-11-11,2024-11-17,101355.47626489084,100909.24964665489,-0.004402590118265937,-0.44025901182659366,0,0.0,0.022906623602703062,0.004924317061507746,0.4924317061507746
2024-11-18/2024-11-24,2024-11-18,2024-11-24,101023.48951481895,100623.86084524468,-0.003955799502606272,-0.3955799502606272,3,-402.72143192443315,0.01975362940024747,0.003955799502606311,0.3955799502606311
2024-11-25/2024-12-01,2024-11-25,2024-12-01,100623.86084524468,100887.88494113152,0.0026238716510083027,0.26238716510083027,0,0.0,0.008404541374594954,0.0,0.0
2024-12-02/2024-12-08,2024-12-02,2024-12-08,101047.00481417839,101562.19954878348,0.005098565123751175,0.5098565123751175,0,0.0,0.013892444374193928,0.0,0.0
2024-12-09/2024-12-15,2024-12-09,2024-12-15,101574.2896519329,102589.6790827843,0.009996520126607455,0.9996520126607455,0,0.0,0.05102352488637208,0.002855105992620126,0.2855105992620126
2024-12-16/2024-12-22,2024-12-16,2024-12-22,102587.61899367298,102235.91466157201,-0.0034283311724260246,-0.34283311724260246,0,0.0,0.07593331283635983,0.011628181248445564,1.1628181248445564
2024-12-23/2024-12-29,2024-12-23,2024-12-29,102614.92508332494,101820.7286290549,-0.00773958031568156,-0.773958031568156,1,-169.3552415247922,0.03725461725418938,0.007739580315681605,0.7739580315681606
2024-12-30/2025-01-05,2024-12-30,2025-01-05,101635.04857534396,101615.70551264028,-0.00019031882185138738,-0.019031882185138738,2,613.4802931324564,0.029092063074913084,0.003704068479999723,0.3704068479999723
2025-01-06/2025-01-12,2025-01-06,2025-01-12,101483.94752998691,101403.39683269284,-0.0007937284590773253,-0.07937284590773253,2,335.4109358404839,0.007574727479838734,0.000793728459077357,0.0793728459077357
2025-01-13/2025-01-19,2025-01-13,2025-01-19,101403.39683269284,101403.39683269284,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-20/2025-01-26,2025-01-20,2025-01-26,101403.39683269284,101090.35473557063,-0.0030870967531660964,-0.30870967531660964,0,0.0,0.029879929577971642,0.004955319165517817,0.4955319165517817
2025-01-27/2025-02-02,2025-01-27,2025-02-02,101472.17489548273,100819.11591988013,-0.0064358428926477584,-0.6435842892647758,2,-784.9936851101229,0.04384701832398904,0.00750922029853499,0.750922029853499
2025-02-03/2025-02-09,2025-02-03,2025-02-09,101093.28607063697,100326.17918197984,-0.007588109146250632,-0.7588109146250632,1,-221.02973203105174,0.03999080590825846,0.007588109146250614,0.7588109146250615
2025-02-10/2025-02-16,2025-02-10,2025-02-16,100326.17918197984,100354.27527021278,0.00028004742592635523,0.028004742592635523,1,-71.19423357180665,0.001632468547598147,1.1658998090733706e-05,0.0011658998090733706
2025-02-17/2025-02-23,2025-02-17,2025-02-23,100354.27527021278,100377.94531415809,0.00023586482869397685,0.023586482869397685,0,0.0,0.0008632919276481756,2.510786597252567e-05,0.002510786597252567
2025-02-24/2025-03-02,2025-02-24,2025-03-02,100377.40519880164,100286.38197676337,-0.0009068098727795793,-0.09068098727795793,1,-39.797205216471056,0.0034713854861357627,0.0009068098727796329,0.0906809872779633
2025-03-03/2025-03-09,2025-03-03,2025-03-09,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-10/2025-03-16,2025-03-10,2025-03-16,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-17/2025-03-23,2025-03-17,2025-03-23,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-24/2025-03-30,2025-03-24,2025-03-30,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-31/2025-04-06,2025-03-31,2025-04-06,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07/2025-04-13,2025-04-07,2025-04-13,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-14/2025-04-20,2025-04-14,2025-04-20,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-21/2025-04-27,2025-04-21,2025-04-27,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-28/2025-05-04,2025-04-28,2025-05-04,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-05-05/2025-05-11,2025-05-05,2025-05-11,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-05-12/2025-05-18,2025-05-12,2025-05-18,100286.38197676337,100286.38197676337,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-05-19/2025-05-25,2025-05-19,2025-05-25,100328.02472214356,100378.424502417,0.0005023499706389156,0.05023499706389156,0,0.0,0.015624752675435467,0.001592779440058015,0.1592779440058015
2025-05-26/2025-06-01,2025-05-26,2025-06-01,100378.424502417,100345.9573458158,-0.0003234475611879617,-0.03234475611879617,0,0.0,0.0108710610517772,0.0015408438093216428,0.15408438093216428
2025-06-02/2025-06-08,2025-06-02,2025-06-08,100519.55719933142,100848.34520754709,0.003270885958676306,0.3270885958676306,0,0.0,0.01150828653325795,9.94133468400581e-06,0.000994133468400581
2025-06-09/2025-06-15,2025-06-09,2025-06-15,100887.62572512521,100891.63544576488,3.97444246591494e-05,0.00397444246591494,0,0.0,0.03577611676356045,0.004148090901058409,0.41480909010584094
2025-06-16/2025-06-22,2025-06-16,2025-06-22,100767.13477437817,100423.15853161144,-0.003413575701412097,-0.3413575701412097,0,0.0,0.03445442269713792,0.006065055098456407,0.6065055098456407
2025-06-23/2025-06-29,2025-06-23,2025-06-29,100654.55806774425,101166.43560314566,0.0050854878827930605,0.508548788279306,2,-674.9985212356166,0.017701544063250987,0.0,0.0
2025-06-30/2025-07-06,2025-06-30,2025-06-30,100881.26525402456,100881.26525402456,0.0,0.0,0,0.0,0.0,0.0,0.0
